file	annotator	orig_filename	year	decade	source	title	author	fictional	text_type	narrative	dialect	perspective	quotes
rwk1_mkhz_20156-1.tsv	jupiter	SGV_1896_06_03.txt_6.xml	1896	1890	mkhz.stgaller	Zürich. Bern. Luzern. Glarus. Graubünden. Schaffhausen. Waadt. Wallis. Genf.	Undefined	no	Nachrichten	yes	no	third	undef
rwk1_mkhz_20165-short.tsv	jupiter	SGV_1897_08_04.txt_8.xml	1897	1890	mkhz.stgaller	Kalender-Litteratur	Lampert, U. Dr. jur.	no	Nachrichten	no	no	third	german
rwk1_mkhz_20480-short.tsv	jupiter	MZ_1911_10_10.txt_11.xml	1911	1910	mkhz.marburger	Schaubühne.	Undefined	no	Rezension	no	no	third	german
rwk1_mkhz_20485-1.tsv	jupiter	MZ_1911_10_10.txt_5.xml	1911	1910	mkhz.marburger	Undefined	Undefined	yes	Erzähltext	yes	no	third	german none
rwk1_mkhz_20496-1.tsv	jupiter	MZ_1912_05_14.txt_5.xml	1912	1910	mkhz.marburger	Undefined	Undefined	yes	Erzähltext	yes	no	third	german
rwk1_mkhz_20508-1.tsv	jupiter	MZ_1912_07_30.txt_4.xml	1912	1910	mkhz.marburger	Eine deutschradikale Verwahrung.	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_20557-short.tsv	jupiter	MZ_1913_11_18.txt_14.xml	1913	1910	mkhz.marburger	Beobachtungen an der Wetterwarte der Landes-Obst- und Weinbauschule in Marburg von Montag den 10. bis einschließlich Sonntag den 16. November 1913.	Undefined	no	Anzeige	no	no	unsure	undef
rwk1_mkhz_20561-short.tsv	jupiter	MZ_1913_11_18.txt_4.xml	1913	1910	mkhz.marburger	Gattin und Tochter vergiftet.	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_20565-1.tsv	jupiter	MZ_1914_05_05.txt_1.xml	1914	1910	mkhz.marburger	Die Arbeitslosenfürsorge.	Undefined	no	Reportage	no	no	third	undef
rwk1_mkhz_20573-short.tsv	jupiter	MZ_1914_05_05.txt_7.xml	1914	1910	mkhz.marburger	Eineverhängnisvolle Bestimmung.	Undefined	no	Reportage	no	no	third	undef
rwk1_mkhz_20584-short.tsv	jupiter	MZ_1914_05_26.txt_8.xml	1914	1910	mkhz.marburger	Undefined	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_20588-1.tsv	jupiter	MZ_1914_08_03.txt_7.xml	1914	1910	mkhz.marburger	Verein Frauenhilfe. Die Hilfsbereitschaft der Marburger Bevölkerung Unterhaltsbeitrag für Angehörige von Mobilisierten. Maßnahmen zur Sicherung der Ernte und Wintersaaten. Der Verkauf von Mehl, Reis und Zucker. „Verlustträger gesucht“. Trauungen. Todesfälle. Ausmusterung des letzten Kadettenjahrganges. Dank von Reservisten. Radfahrer, Für arme Angehörige eingerückter Reservisten. Von der Gemeindesparkasse. Die Preissteigerung bei den Spezeristen.	Undefined	no	Nachrichten	no	no	unsure	german
