file	annotator	orig_filename	year	decade	source	title	author	fictional	text_type	narrative	dialect	perspective	quotes
rwk1_digbib_3137-1.xmi	saturn	Storm,_Theodor_Auf_dem_Staatshof.tg211_1.xml	1859	1850	digbib	Auf dem Staatshof	Storm, Theodor	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3143-2.xmi	saturn	Storm,_Theodor_Das_Maerchen_von_den_drei_Spinnfrauen.tg261_1.xml	1919	1910	digbib	Das Märchen von den drei Spinnfrauen	Storm, Theodor	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3145-1.xmi	saturn	Storm,_Theodor_Der_kleine_Haewelmann.tg265_1.xml	1850	1850	digbib	Der kleine Häwelmann	Storm, Theodor	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3146-1.xmi	saturn	Storm,_Theodor_Der_Schimmelreiter.tg259_1.xml	1888	1880	digbib	Der Schimmelreiter	Storm, Theodor	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3147-1.xmi	saturn	Storm,_Theodor_Der_Spiegel_des_Cyprianus.tg282_1.xml	1865	1860	digbib	Der Spiegel des Cyprianus	Storm, Theodor	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3151-1.xmi	saturn	Storm,_Theodor_Eekenhof.tg246_1.xml	1879	1870	digbib	Eekenhof	Storm, Theodor	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3153-1.xmi	saturn	Storm,_Theodor_Eine_Malerarbeit.tg231_1.xml	1867	1860	digbib	Eine Malerarbeit	Storm, Theodor	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3159-1.xmi	saturn	Storm,_Theodor_Hans_und_Heinz_Kirch.tg250_1.xml	1882	1880	digbib	Hans und Heinz Kirch	Storm, Theodor	yes	Erzähltext	yes	yes_DS	third	chevron
rwk1_digbib_3163-1.xmi	saturn	Storm,_Theodor_Im_Nachbarhause_links.tg241_1.xml	1875	1870	digbib	Im Nachbarhause links	Storm, Theodor	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3167-2.xmi	saturn	Storm,_Theodor_John_Riew_.tg255_1.xml	1885	1880	digbib	John Riew'	Storm, Theodor	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3183-2.xmi	saturn	Sudermann,_Hermann_Miks_Bumbullis.tg210_1.xml	1917	1910	digbib	Miks Bumbullis	Sudermann, Hermann	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3185-1.xmi	saturn	Trakl,_Georg_Aus_goldenem_Kelch__Maria_Magdalena.tg167_1.xml	1906	1900	digbib	Aus goldenem Kelch. Maria Magdalena	Trakl, Georg	yes	Erzähltext	yes	no	third	none
rwk1_digbib_3186-1.xmi	saturn	Trakl,_Georg_Traumland__Eine_Episode.tg165_1.xml	1906	1900	digbib	Traumland. Eine Episode	Trakl, Georg	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3186-2.xmi	saturn	Trakl,_Georg_Traumland__Eine_Episode.tg165_1.xml	1906	1900	digbib	Traumland. Eine Episode	Trakl, Georg	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3188-2.xmi	saturn	Turgenev,_Ivan_Sergeeviç_Faust__Erzaehlung_in_neun_Briefen.tg4_1.xml	1856	1850	digbib	Faust. Erzählung in neun Briefen	Turgenev, Ivan Sergeeviç	yes	Erzähltext	yes	no	first	undef
rwk1_digbib_3198-1.xmi	saturn	Ungern-Sternberg,_Alexander_von_Die_Fee_Langeweile.tg20_1.xml	1850	1850	digbib	Die Fee Langeweile	Ungern-Sternberg, Alexander von	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3202-1.xmi	saturn	Ungern-Sternberg,_Alexander_von_Die_verhuellte_Fee.tg17_1.xml	1850	1850	digbib	Die verhüllte Fee	Ungern-Sternberg, Alexander von	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3211-1.xmi	saturn	Verne,_Jules_Ein_Drama_in_den_Lueften.tg1896_1.xml	1875	1870	digbib	Undefined	Verne, Jules	yes	Erzähltext	yes	no	first	dash chevron none
rwk1_digbib_3212-1.xmi	saturn	Verne,_Jules_Ein_Drama_in_Mexico.tg1890_1.xml	1857	1850	digbib	Ein Drama in Mexico	Verne, Jules	yes	Erzähltext	yes	no	third	dash chevron
rwk1_digbib_3213-1.xmi	saturn	Verne,_Jules_Frritt_Flacc_.tg1973_1.xml	1887	1880	digbib	Frritt-Flacc!	Verne, Jules	yes	Erzähltext	yes	no	third	dash chevron
rwk1_digbib_3216-1.xmi	saturn	Verne,_Jules_Zehn_Stunden_auf_der_Jagd.tg1960_1.xml	1885	1880	digbib	Zehn Stunden auf der Jagd	Verne, Jules	yes	Erzähltext	yes	no	first	dash chevron
rwk1_digbib_3219-1.xmi	saturn	Wedekind,_Frank_Die_Schutzimpfung.tg364_1.xml	1903	1900	digbib	Die Schutzimpfung	Wedekind, Frank	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3220-1.xmi	saturn	Wildenbruch,_Ernst_von_Das_Riechbuechschen.tg175_1.xml	1885	1880	digbib	Das Riechbüchschen	Wildenbruch, Ernst von	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3230-1.xmi	saturn	Wildermuth,_Ottilie_2__Der_Englaender.tg7_1.xml	1847	1840	digbib	2. Der Engländer	Wildermuth, Ottilie	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3247-1.xmi	saturn	Wildermuth,_Ottilie_5__Der_alte_Frey.tg10_1.xml	1847	1840	digbib	5.Der alte Frey	Wildermuth, Ottilie	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3251-1.xmi	saturn	Wildermuth,_Ottilie_Das_Amthaus.tg62_1.xml	1852	1850	digbib	Das Amthaus	Wildermuth, Ottilie	yes	Erzähltext	yes	no	third	undef
rwk1_digbib_3269-1.xmi	saturn	Wildermuth,_Ottilie_Ein_einsam_Herz.tg87_1.xml	1852	1850	digbib	Ein einsam Herz	Wildermuth, Ottilie	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3338-1.xmi	saturn	Wolf,_Johann_Wilhelm__Der_Hasenhirt.tg20_1.xml	1851	1850	digbib	*Der Hasenhirt	Wolf, Johann Wilhelm	yes	Erzähltext	yes	no	third	chevron_single
rwk1_grenz_337-1.xmi	saturn	grenzboten_341546_341790.txt_8.xml	1844	1840	grenz	Der Schachtelmann	Cornelius	yes	Erzähltext	yes	no	first	dash
rwk1_grenz_773-1.xmi	saturn	grenzboten_341559_184763.txt_31.xml	1847	1840	grenz	Deutsche Reisende in der Fremde.	Undefined	no	Kommentar	no	no	first_plural	german
rwk1_grenz_1108-1.xmi	saturn	grenzboten_341561_276755.txt_2.xml	1848	1840	grenz	Eine Predigt auf der Ferdinandsbrueke.	Undefined	no	Kommentar	no	no	first	undef
rwk1_grenz_1140-1.xmi	saturn	grenzboten_341561_276755.txt_49.xml	1848	1840	grenz	Der Wendepunkt der Revolution.	Undefined	no	Reportage	no	no	first_plural	undef
rwk1_grenz_2866-1.xmi	saturn	grenzboten_341576_96706.txt_53.xml	1853	1850	grenz	Der russisch-türkische Feldzug von 1829.	Undefined	no	Reportage	yes	no	third	undef
rwk1_grenz_3019-1.xmi	saturn	grenzboten_341578_96706.txt_53.xml	1854	1850	grenz	Literaturgeschichte.	Undefined	no	Rezension	no	no	first_plural	undef
rwk1_grenz_3157-1.xmi	saturn	grenzboten_341578_97779.txt_4.xml	1854	1850	grenz	Politische Broschüren.	Undefined	no	Kommentar	no	no	first_plural	german
rwk1_grenz_3168-1.xmi	saturn	grenzboten_341578_97779.txt_5.xml	1854	1850	grenz	Wochenbericht.	Undefined	no	Kommentar	no	no	first_plural	undef
rwk1_grenz_3240-1.xmi	saturn	grenzboten_341580_100453.txt_49.xml	1855	1850	grenz	Schleswig-Holsteinische Briefe.	Undefined	no	Reisebericht/Brief	no	no	first	german
rwk1_grenz_3493-1.xmi	saturn	grenzboten_341584_100992.txt_2.xml	1856	1850	grenz	Freiherr von Stein.	Undefined	no	Rezension	no	no	first_plural	german
rwk1_grenz_3633-2.xmi	saturn	grenzboten_341584_102060.txt_2.xml	1856	1850	grenz	Der Sundzoll.	Undefined	no	Kommentar	no	no	third	undef
rwk1_grenz_4604-1.xmi	saturn	grenzboten_341590_186950.txt_69.xml	1859	1850	grenz	In Dschingiskhans Heimath.	Undefined	no	Reisebericht/Brief	yes	no	first	undef
rwk1_grenz_5313-1.xmi	saturn	grenzboten_341795_113779.txt_48.xml	1862	1860	grenz	Die letzte Woche in Preußen.	Undefined	no	Kommentar	no	no	third	undef
rwk1_grenz_5375-1.xmi	saturn	grenzboten_341795_114313.txt_46.xml	1862	1860	grenz	Die deutsche Flotte vor der Marinecomimssion des Abgeordnetenhauses.	Undefined	no	Kommentar	no	no	first_plural	undef
rwk1_grenz_5743-1.xmi	saturn	grenzboten_341799_116464.txt_25.xml	1864	1860	grenz	Die Musikunddieleipziger Coueertsaisonvon18K3—1864.2.	Undefined	no	Kommentar	no	no	first_plural	german
rwk1_grenz_6628-1.xmi	saturn	grenzboten_341805_191229.txt_54.xml	1867	1860	grenz	Preußische Kriegsmarine.	Undefined	no	Reportage	no	no	first_plural	undef
rwk1_grenz_7127-2.xmi	saturn	grenzboten_341807_362043.txt_65.xml	1868	1860	grenz	Nach dem Schluß des Zollparlaments.	Undefined	no	Kommentar	yes	no	first_plural	german
rwk1_grenz_9742-1.xmi	saturn	grenzboten_341825_157642.txt_21.xml	1877	1870	grenz	Die fünfundzwanzig Regentenjahre des Großherzogs von Baden.	Undefined	no	Reportage	yes	no	first_plural	german
rwk1_grenz_9881-1.xmi	saturn	grenzboten_341825_157647.txt_25.xml	1877	1870	grenz	Die Herrlichkeit Kniphausen und die gräflich Bentincksche Burgmilice.I.	Undefined	no	Biographie	yes	no	third	german
rwk1_grenz_9977-1.xmi	saturn	grenzboten_341827_157649.txt_51.xml	1878	1870	grenz	Die deutsche Literatur während des achtjährigen Friedens 1748-1756.	Schmidt, Julian 	no	Rezension	no	no	third	german
rwk1_grenz_10762-1.xmi	saturn	grenzboten_341831_157695.txt_47.xml	1880	1880	grenz	Zur Reform des Haftpflichtgesetzes: 3.Die allgemeine Arbeiterversicherung.	Stommel, Luno 	no	Reportage	no	no	third	undef
rwk1_grenz_12200-1.xmi	saturn	grenzboten_341839_158199.txt_86.xml	1884	1880	grenz	Michael Munkacsy.	Rosenberg, Adolf 	no	Biographie	yes	no	first_plural	undef
rwk1_grenz_12266-1.xmi	saturn	grenzboten_341841_194675.txt_54.xml	1885	1880	grenz	F.M.Dostojewsky.	Undefined	no	Rezension	no	no	first_plural	chevron
rwk1_grenz_12289-1.xmi	saturn	grenzboten_341841_194675.txt_75.xml	1885	1880	grenz	Unpolitische Briefe aus Wien: 2. Unsre Dichter.	Undefined	no	Rezension	no	no	first_plural	german
rwk1_grenz_12346-1.xmi	saturn	grenzboten_341841_195390.txt_29.xml	1885	1880	grenz	Otium cum dignitate.	Undefined	no	Biographie	no	no	third	german
rwk1_grenz_15007-1.xmi	saturn	grenzboten_341855_211837.txt_66.xml	1892	1890	grenz	Die nächsten Aufgaben der christlichen Welt: Geschichtsphilosophische Gedanken 18(Schluß der ganzen Reihe)	Undefined	no	Reportage	no	no	first_plural	none
rwk1_grenz_15360-1.xmi	saturn	grenzboten_341857_214455.txt_50.xml	1893	1890	grenz	Leila die Katzenprinzessin (Fortsetzung)	Haarhaus, Julius	yes	Erzähltext	yes	no	third	none
rwk1_grenz_15654-1.xmi	saturn	grenzboten_341861_219001.txt_66.xml	1895	1890	grenz	Stölzels juristische Lehrmethode	Undefined	no	Rezension	no	no	third	german
rwk1_grenz_15834-1.xmi	saturn	grenzboten_341861_220325.txt_65.xml	1895	1890	grenz	Wiemansichverspricht	Undefined	no	Reportage	no	no	first	german none
rwk1_grenz_16588-1.xmi	saturn	grenzboten_341865_226231.txt_22.xml	1897	1890	grenz	Maßgebliches und Unmaßgebliches	Undefined	no	Kommentar	no	no	first_plural	undef
rwk1_grenz_16935-1.xmi	saturn	grenzboten_341867_228301.txt_9.xml	1898	1890	grenz	Die Sozialdemokratie im Beamtentum	Undefined	no	Kommentar	no	no	third	undef
rwk1_grenz_17048-1.xmi	saturn	grenzboten_341869_229685.txt_21.xml	1899	1890	grenz	Diedeutsche Geldreform(Schluß)	Undefined	no	Reportage	no	no	third	undef
rwk1_grenz_17383-1.xmi	saturn	grenzboten_341869_231811.txt_76.xml	1899	1890	grenz	Skizzen aus unserm heutigen Volksleben: Dritte Reihe, 4. Wie es Pastor Heinrichs bei seiner Versetzung erging	Anders, Fritz	yes	Erzähltext	yes	no	third	undef
rwk1_grenz_17626-1.xmi	saturn	grenzboten_341871_290410.txt_72.xml	1900	1900	grenz	Die Blüte und der Verfall der holländischen Seemacht	Undefined	no	Reportage	no	no	third	undef
rwk1_grenz_18324-2.xmi	saturn	grenzboten_341875_238041.txt_67.xml	1902	1900	grenz	Der Kampf um Rom 1849	Kaemmel, Otto 	no	Reportage	yes	no	third	undef
rwk1_grenz_18522-1.xmi	saturn	grenzboten_341877_239555.txt_66.xml	1903	1900	grenz	König Laurin	Undefined	no	Rezension	yes	no	first_plural	german none
rwk1_grenz_18701-1.xmi	saturn	grenzboten_341877_241213.txt_37.xml	1903	1900	grenz	Ekkehard der Erste von St. Gallen und das Waltharilied	Undefined	no	Biographie	no	no	third	german
rwk1_grenz_19033-1.xmi	saturn	grenzboten_341879_293618.txt_61.xml	1904	1900	grenz	Der Mönch von Weinfelden (Fortsetzung)	Haarhaus, Julius R.	yes	Erzähltext	yes	no	third	none
rwk1_grenz_19164-1.xmi	saturn	grenzboten_341879_294416.txt_90.xml	1904	1900	grenz	Gräfin Susanna (Fortsetzung)	Harland, Henry 	yes	Erzähltext	yes	no	third	none
rwk1_grenz_19300-1.xmi	saturn	grenzboten_341881_296010.txt_40.xml	1905	1900	grenz	Salzburg und die Tauernpässe	Kaemmel, Otto 	no	Reportage	no	no	third	german
rwk1_grenz_19716-1.xmi	saturn	grenzboten_341883_298274.txt_63.xml	1906	1900	grenz	Kontroversenzüchtung: Ein Mahnwort an den Gesetzgeber	Josef, Eugen 	no	Kommentar	no	no	third	german
rwk1_grenz_20079-1.xmi	saturn	grenzboten_341885_301253.txt_49.xml	1907	1900	grenz	Eine Ferienfahrt nach Brasilien	Kelch, Egon Dr.	no	Reisebericht/Brief	no	no	first	undef
rwk1_grenz_20204-1.xmi	saturn	grenzboten_341885_301987.txt_75.xml	1907	1900	grenz	Tilsit - ein Zusammenbruch der britischen Festlandpolitik	Kraus, Eberhard	no	Reportage	no	no	third	undef
rwk1_grenz_20517-1.xmi	saturn	grenzboten_341887_309728.txt_90.xml	1908	1900	grenz	Literarischer Wert	Büchner, Paul	no	Kommentar	no	no	third	german
rwk1_grenz_20816-1.xmi	saturn	grenzboten_341889_312350.txt_31.xml	1909	1900	grenz	Dem Kaiser	Undefined	no	Kommentar	no	no	third	undef
rwk1_grenz_20829-1.xmi	saturn	grenzboten_341889_312350.txt_43.xml	1909	1900	grenz	Auf Pürichim Porst: ein Bild aus der Lüneburger Heide	Löns, Hermann	no	Reisebericht/Brief	no	no	first	undef
rwk1_grenz_20961-1.xmi	saturn	grenzboten_341889_313036.txt_78.xml	1909	1900	grenz	Vom Ansehen des Reichstags	Undefined	no	Kommentar	no	no	third	undef
rwk1_grenz_20988-1.xmi	saturn	grenzboten_341889_313702.txt_2.xml	1909	1900	grenz	Die politische Lage	Undefined	no	Kommentar	no	no	first_plural	german
rwk1_grenz_21002-1.xmi	saturn	grenzboten_341889_313702.txt_32.xml	1909	1900	grenz	Maßgebliches und Unmaßgebliches	Undefined	no	Kommentar	no	no	third	german
rwk1_grenz_21346-1.xmi	saturn	grenzboten_341891_315638.txt_7.xml	1910	1910	grenz	Im Kampf gegen die Übermacht	Lie, Bernt	yes	Erzähltext	no	no	third	german
rwk1_grenz_21780-1.xmi	saturn	grenzboten_341893_318948.txt_12.xml	1911	1910	grenz	Staatlicher Imperialismus und Individualismus	Dix, Arthur 	no	Reportage	no	no	third	german
rwk1_grenz_22414-1.xmi	saturn	grenzboten_341897_324869.txt_7.xml	1913	1910	grenz	Maßgebliches und Unmaßgebliches: Volkswirtschaft	Jentsch, Carl 	no	Rezension	no	no	third	undef
rwk1_grenz_23388-1.xmi	saturn	grenzboten_341903_329665.txt_36.xml	1916	1910	grenz	Das Nationalitätsprinzip und der Krieg	Bornhak, Conrad Professor Dr.	no	Reportage	no	no	third	undef
rwk1_grenz_24314-1.xmi	saturn	grenzboten_341909_335407.txt_54.xml	1919	1910	grenz	G. von Jagow's Buch	Undefined	no	Reportage	no	no	first_plural	german
rwk1_mkhz_17-1.xmi	saturn	nn_arbeitgeber0669_1870.txt_1.xml	1870	1870	mkhz.arbeitgeber	Dienstbotennoth.	Undefined	no	Kommentar	no	no	first_plural	none
rwk1_mkhz_50-short.xmi	saturn	nn_pfennig011_1843_1.xml	1843	1840	mkhz.pfennig	Undefined	Undefined	no	Reportage	no	no	third	german none
rwk1_mkhz_75-1.xmi	saturn	nn_arbeitgeber0698_1870.txt_7.xml	1870	1870	mkhz.arbeitgeber	Undefined	Undefined	no	Nachrichten	no	no	third	none
rwk1_mkhz_96-1.xmi	saturn	nn_arbeitgeber0701_1870.txt_8.xml	1870	1870	mkhz.arbeitgeber	Undefined	Undefined	no	Anzeige	no	no	third	german
rwk1_mkhz_140-1.xmi	saturn	nn_arbeitgeber1050_1877.txt_2.xml	1877	1870	mkhz.arbeitgeber	Die Betheiligung der Arbeiter am Gewinn. Neue Erfindungen. Verschiedenes. Patentliste.	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_154-1.xmi	saturn	nn_arbeitgeber1059_1877.txt_1.xml	1877	1870	mkhz.arbeitgeber	Das 2000 jähr. Jubiläum der Papierfabrikation. I. Neue Erfindungen. Patentliste.	Undefined	no	Nachrichten	no	no	third	german none
rwk1_mkhz_178-1.xmi	saturn	nn_augsburg49_1871.txt_3.xml	1871	1870	mkhz.augsburg	Undefined	Undefined	no	Nachrichten	yes	no	third	none
rwk1_mkhz_182-1.xmi	saturn	nn_augsburg61_1871.txt_2.xml	1871	1870	mkhz.augsburg	Undefined	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_216-1.xmi	saturn	nn_augsburg69_1871.txt_1.xml	1871	1870	mkhz.augsburg	Telegraphische Berichte. Die bayerische Gebietsvergrößerung. Deutsches Reich. Oesterreichisch	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_218-short.xmi	saturn	nn_augsburg69_1871.txt_2.xml	1871	1870	mkhz.augsburg	Undefined	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_243-1.xmi	saturn	nn_augsburg74_1871.txt_6.xml	1871	1870	mkhz.augsburg	Faustina. „Faustina,“ Drama in fünf Acten von Ada Christen. Wien 1871. Verlag von J. Dirnböcks Buchhandlung. Moritz v. Schwind.III(Schluß.)	Undefined	no	Rezension	no	no	unsure	german
rwk1_mkhz_248-1.xmi	saturn	nn_augsburg75_1871.txt_2.xml	1871	1870	mkhz.augsburg	Undefined	Undefined	no	Kommentar	no	no	third	none
rwk1_mkhz_255-short.xmi	saturn	nn_chronik103_1845_1.xml	1845	1840	mkhz.chronik	Industrie, Handel und Verkehr	Undefined	no	Erzähltext	yes	no	third	german
rwk1_mkhz_582-1.xmi	saturn	nn_auswanderer61_1847.txt_2.xml	1847	1840	mkhz.auswanderer	Undefined	Undefined	no	Kommentar	no	no	third	undef
rwk1_mkhz_890-1.xmi	saturn	nn_auswandererzeitung032_1852_5.xml	1852	1850	mkhz.auswandererzeitung	Undefined	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_891-short.xmi	saturn	nn_auswandererzeitung032_1852_6.xml	1852	1850	mkhz.auswandererzeitung	Schnelle Reise von Bremer Schiffen	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_2460-short.xmi	saturn	nn_chronik006_1845_4.xml	1845	1840	mkhz.chronik	Undefined	Undefined	no	Kommentar	no	no	first	undef
rwk1_mkhz_1436-1.xmi	saturn	nn_bayerische090_1850.txt_2.xml	1850	1850	mkhz.bayerische	Landtagsverhandlungen. Deutschland. Italien.	Undefined	no	Kommentar	no	no	third	undef
rwk1_mkhz_1556-1.xmi	saturn	nn_bayerische163_1850.txt_1.xml	1850	1850	mkhz.bayerische	Das Uebel der Zeit. (Schluß.)	Thiers	no	Reportage	no	no	first_plural	none
rwk1_mkhz_1640-1.xmi	saturn	nn_bayerische208_1850.txt_3.xml	1850	1850	mkhz.bayerische	Undefined	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_1785-1.xmi	saturn	nn_bayerische255_1850.txt_3.xml	1850	1850	mkhz.bayerische	Undefined	Undefined	no	Nachrichten	no	no	first_plural	german
rwk1_mkhz_2754-short.xmi	saturn	nn_europa0108_1905_12.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	no	no	first	german
rwk1_mkhz_2557-1.xmi	saturn	nn_augsburg75_1871.txt_9.xml	1871	1870	mkhz.augsburg	Undefined	Undefined	no	Nachrichten	yes	no	third	none
rwk1_mkhz_2562-1.xmi	saturn	nn_chronik103_1845_6.xml	1845	1840	mkhz.chronik	Privat-Anzeigen.	Undefined	no	Anzeige	no	no	unsure	undef
rwk1_mkhz_2781-short.xmi	saturn	nn_europa0110_1905_12.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Reisebericht/Brief	yes	no	first	german
rwk1_mkhz_2756-1.xmi	saturn	nn_europa0108_1905_14.xml	1905	1900	mkhz.europa	Der Intellekt in der Religion.	Kalthoff, A. Dr.	no	Reportage	no	no	third	none
rwk1_mkhz_2778-1.xmi	saturn	nn_europa0110_1905_1.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_2850-short.xmi	saturn	nn_europa0114_1905_39.xml	1905	1900	mkhz.europa	Der Despot von Kryghyn	Roda, Roda	yes	Erzähltext	yes	no	third	undef
rwk1_mkhz_2787-1.xmi	saturn	nn_europa0110_1905_18.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Rezension	no	no	third	german
rwk1_mkhz_2802-1.xmi	saturn	nn_europa0113_1905_12.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Reportage	no	no	third	undef
rwk1_mkhz_2815-1.xmi	saturn	nn_europa0113_1905_7.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Reportage	no	no	third	german
rwk1_mkhz_2816-1.xmi	saturn	nn_europa0113_1905_8.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	no	no	first_plural	german
rwk1_mkhz_2848-2.xmi	saturn	nn_europa0114_1905_37.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	no	no	first	german
rwk1_mkhz_3297-short.xmi	saturn	nn_maerkische033_1851_4.xml	1851	1850	mkhz.maerkische	Vermischte Nachrichten.	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_3284-1.xmi	saturn	nn_maerkische029_1851_6.xml	1851	1850	mkhz.maerkische	Bekanntmachung.Bekanntmachung.Aufgebot.Königl.Kreisgerichts	Undefined	no	Anzeige	no	no	first	undef
rwk1_mkhz_3341-short.xmi	saturn	nn_maerkische061_1851_2.xml	1851	1850	mkhz.maerkische	Undefined	Undefined	no	Nachrichten	no	no	third	none
rwk1_mkhz_3469-short.xmi	saturn	nn_mainzerjournal026_1848_12.xml	1848	1840	mkhz.mainzerjournal	Geld- und Wechselcourse.	Undefined	no	Nachrichten	no	no	unsure	undef
rwk1_mkhz_3552-1.xmi	saturn	nn_mainzerjournal039_1848_2.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	no	first	german
rwk1_mkhz_3602-short.xmi	saturn	nn_mainzerjournal047_1848_12.xml	1848	1840	mkhz.mainzerjournal	Geld- und Wechselcourse.	Undefined	no	Nachrichten	no	no	unsure	undef
rwk1_mkhz_3637-short.xmi	saturn	nn_mainzerjournal049_1848_5.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_3698-short.xmi	saturn	nn_mainzerjournal058_1848_12.xml	1848	1840	mkhz.mainzerjournal	Das russische Heer in Polen.	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_3759-1.xmi	saturn	nn_mainzerjournal085_1848_6.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	yes	no	third	none
rwk1_mkhz_3809-1.xmi	saturn	nn_mainzerjournal095_1848_4.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Kommentar	no	no	unsure	german
rwk1_mkhz_3813-short.xmi	saturn	nn_mainzerjournal096_1848_11.xml	1848	1840	mkhz.mainzerjournal	Geld- und Wechselcourse.	Undefined	no	Anzeige	no	no	unsure	undef
rwk1_mkhz_3909-short.xmi	saturn	nn_mainzerjournal134_1848_12.xml	1848	1840	mkhz.mainzerjournal	Geld- und Wechselcourse.	Undefined	no	Anzeige	no	no	unsure	undef
rwk1_mkhz_4131-short.xmi	saturn	nn_mainzerjournal243_1849_21.xml	1849	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_4304-1.xmi	saturn	nn_mainzerjournal256_1849_4.xml	1849	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_4519-short.xmi	saturn	nn_morgenblatt44_1856_9.xml	1856	1850	mkhz.morgenblatt	Undefined	Undefined	yes	Unsure	yes	no	third	german
rwk1_mkhz_4544-1.xmi	saturn	nn_morgenblatt47_1856_17.xml	1856	1850	mkhz.morgenblatt	Empfang der Großherzogin Louise	Undefined	no	Reisebericht/Brief	no	no	first	undef
rwk1_mkhz_4561-1.xmi	saturn	nn_morgenblatt48_1856_15.xml	1856	1850	mkhz.morgenblatt	Undefined	Undefined	no	Reisebericht/Brief	yes	no	first	undef
rwk1_mkhz_5024-short.xmi	saturn	nn_pfennig021_1843_1.xml	1843	1840	mkhz.pfennig	Mittelgegen das Nasenbluten.	Undefined	no	Biographie	no	no	third	none
rwk1_mkhz_5102-1.xmi	saturn	nn_pfennig021_1843_6.xml	1843	1840	mkhz.pfennig	Undefined	Undefined	yes	Erzähltext	yes	no	third	undef
rwk1_mkhz_5150-1.xmi	saturn	nn_pfennig025_1843_8.xml	1843	1840	mkhz.pfennig	Der heilbringende Säbel. (Fortsetzung aus Nr.24.)	Undefined	yes	Erzähltext	yes	no	third	none
rwk1_mkhz_5169-short.xmi	saturn	nn_pfennig026_1843_9.xml	1843	1840	mkhz.pfennig	Seltsames Ereigniss.	Undefined	no	Nachrichten	yes	no	third	none
rwk1_mkhz_5235-short.xmi	saturn	nn_pfennig034_1843_8.xml	1843	1840	mkhz.pfennig	Die Schminke	Undefined	no	Reportage	yes	no	unsure	german
rwk1_mkhz_5285-1.xmi	saturn	nn_pfennig038_1843_3.xml	1843	1840	mkhz.pfennig	Die Insel Hongkong.	Undefined	no	Reisebericht/Brief	yes	no	first	german
rwk1_mkhz_5454-short.xmi	saturn	nn_pfennig096_1854_6.xml	1854	1850	mkhz.pfennig	Von der Jagd im Alterthume.	Undefined	yes	Reportage	no	no	third	undef
rwk1_mkhz_5566-short.xmi	saturn	nn_pfennig117_1855_7.xml	1855	1850	mkhz.pfennig	Undefined	Undefined	no	Reportage	no	no	third	german
rwk1_mkhz_5595-short.xmi	saturn	nn_pfennig119_1855_9.xml	1855	1850	mkhz.pfennig	Undefined	Undefined	no	Reportage	no	no	third	undef
