file	annotator	orig_filename	year	decade	source	title	author	fictional	text_type	narrative	dialect	perspective	quotes
rwk1_digbib_3006-1.tsv	mars	Schnitzler,_Arthur_Der_tote_Gabriel.tg298_1.xml	1907	1900	digbib	Der tote Gabriel	Schnitzler, Arthur	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3016-1.tsv	mars	Schnitzler,_Arthur_Die_Toten_schweigen.tg276_1.xml	1897	1890	digbib	Die Toten schweigen	Schnitzler, Arthur	yes	Erzähltext	yes	yes_DS	third	chevron
rwk1_digbib_3018-2.tsv	mars	Schnitzler,_Arthur_Doktor_Graesler__Badearzt.tg314_1.xml	1917	1910	digbib	Doktor Gräsler, Badearzt	Schnitzler, Arthur	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3020-1.tsv	mars	Schnitzler,_Arthur_Er_wartet_auf_den_vazierenden_Gott.tg231_1.xml	1886	1880	digbib	Er wartet auf den vazierenden Gott	Schnitzler, Arthur	yes	Erzähltext	yes	no	first	none
rwk1_digbib_3021-1.tsv	mars	Schnitzler,_Arthur_Exzentrik.tg287_1.xml	1902	1900	digbib	Exzentrik	Schnitzler, Arthur	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3027-1.tsv	mars	Schnitzler,_Arthur_Mein_Freund_Ypsilon.tg235_1.xml	1889	1880	digbib	Mein Freund Ypsilon	Schnitzler, Arthur	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3027-2.tsv	mars	Schnitzler,_Arthur_Mein_Freund_Ypsilon.tg235_1.xml	1889	1880	digbib	Mein Freund Ypsilon	Schnitzler, Arthur	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3034-1.tsv	mars	Sealsfield,_Charles_Das_Paradies_der_Liebe.tg34_1.xml	1841	1840	digbib	Das Paradies der Liebe	Sealsfield, Charles	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3039-1.tsv	mars	Sealsfield,_Charles_Havanna_1816.tg27_1.xml	1841	1840	digbib	Havanna 1816	Sealsfield, Charles	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3039-2.tsv	mars	Sealsfield,_Charles_Havanna_1816.tg27_1.xml	1841	1840	digbib	Havanna 1816	Sealsfield, Charles	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3076-1.tsv	mars	Sommer,_Emil_5__Die_Koenigstochter_und_der_Soldat.tg82_1.xml	1846	1840	digbib	5. Die Königstochter und der Soldat	Sommer, Emil	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3101-1.tsv	mars	Spiegel,_Karl_24__Des_Koenigs_Schatzkammer.tg38_1.xml	1914	1910	digbib	24. Des Königs Schatzkammer	Spiegel, Karl	yes	Erzähltext	yes	no	third	chevron other
rwk1_digbib_3117-1.tsv	mars	Stifter,_Adalbert_Bergkristall.tg139_1.xml	1845	1840	digbib	Bergkristall	Stifter, Adalbert	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3125-1.tsv	mars	Stifter,_Adalbert_Der_Kuss_von_Sentze.tg144_1.xml	1866	1860	digbib	Der Kuß von Sentze	Stifter, Adalbert	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3130-2.tsv	mars	Stifter,_Adalbert_Kalkstein.tg137_1.xml	1848	1840	digbib	Kalkstein	Stifter, Adalbert	yes	Erzähltext	yes	no	first	undef
rwk1_digbib_3131-2.tsv	mars	Stifter,_Adalbert_Katzensilber.tg140_1.xml	1853	1850	digbib	Katzensilber	Stifter, Adalbert	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3132-1.tsv	mars	Stifter,_Adalbert_Nachkommenschaften.tg142_1.xml	1864	1860	digbib	Nachkommenschaften	Stifter, Adalbert	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3143-2.tsv	mars	Storm,_Theodor_Das_Maerchen_von_den_drei_Spinnfrauen.tg261_1.xml	1919	1910	digbib	Das Märchen von den drei Spinnfrauen	Storm, Theodor	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3146-1.tsv	mars	Storm,_Theodor_Der_Schimmelreiter.tg259_1.xml	1888	1880	digbib	Der Schimmelreiter	Storm, Theodor	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3151-1.tsv	mars	Storm,_Theodor_Eekenhof.tg246_1.xml	1879	1870	digbib	Eekenhof	Storm, Theodor	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3153-1.tsv	mars	Storm,_Theodor_Eine_Malerarbeit.tg231_1.xml	1867	1860	digbib	Eine Malerarbeit	Storm, Theodor	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3159-1.tsv	mars	Storm,_Theodor_Hans_und_Heinz_Kirch.tg250_1.xml	1882	1880	digbib	Hans und Heinz Kirch	Storm, Theodor	yes	Erzähltext	yes	yes_DS	third	chevron
rwk1_digbib_3164-1.tsv	mars	Storm,_Theodor_Im_Saal.tg199_1.xml	1848	1840	digbib	Im Saal	Storm, Theodor	yes	Erzähltext	yes	no	third	chevron none
rwk1_digbib_3168-2.tsv	mars	Storm,_Theodor_Marthe_und_ihre_Uhr.tg198_1.xml	1848	1840	digbib	Marthe und ihre Uhr	Storm, Theodor	yes	Erzähltext	yes	no	third	undef
rwk1_digbib_3183-2.tsv	mars	Sudermann,_Hermann_Miks_Bumbullis.tg210_1.xml	1917	1910	digbib	Miks Bumbullis	Sudermann, Hermann	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3186-1.tsv	mars	Trakl,_Georg_Traumland__Eine_Episode.tg165_1.xml	1906	1900	digbib	Traumland. Eine Episode	Trakl, Georg	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3187-1.tsv	mars	Trakl,_Georg_Verlassenheit.tg168_1.xml	1906	1900	digbib	Verlassenheit	Trakl, Georg	yes	Erzähltext	yes	no	third	undef
rwk1_digbib_3198-1.tsv	mars	Ungern-Sternberg,_Alexander_von_Die_Fee_Langeweile.tg20_1.xml	1850	1850	digbib	Die Fee Langeweile	Ungern-Sternberg, Alexander von	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3208-1.tsv	mars	Verne,_Jules_Die_Blockade_Brecher.tg1931_1.xml	1875	1870	digbib	Die Blockade-Brecher	Verne, Jules	yes	Erzähltext	yes	no	third	dash chevron
rwk1_digbib_3219-2.tsv	mars	Wedekind,_Frank_Die_Schutzimpfung.tg364_1.xml	1903	1900	digbib	Die Schutzimpfung	Wedekind, Frank	yes	Erzähltext	yes	no	first	chevron
rwk1_digbib_3220-2.tsv	mars	Wildenbruch,_Ernst_von_Das_Riechbuechschen.tg175_1.xml	1885	1880	digbib	Das Riechbüchschen	Wildenbruch, Ernst von	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3230-1.tsv	mars	Wildermuth,_Ottilie_2__Der_Englaender.tg7_1.xml	1847	1840	digbib	2. Der Engländer	Wildermuth, Ottilie	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3244-1.tsv	mars	Wildermuth,_Ottilie_5__Das_fromme_Pfarrhaus.tg34_1.xml	1847	1840	digbib	5. Das fromme Pfarrhaus	Wildermuth, Ottilie	yes	Erzähltext	yes	no	third	chevron
rwk1_digbib_3251-1.tsv	mars	Wildermuth,_Ottilie_Das_Amthaus.tg62_1.xml	1852	1850	digbib	Das Amthaus	Wildermuth, Ottilie	yes	Erzähltext	yes	no	third	undef
rwk1_digbib_3343-1.tsv	mars	Wolf,_Johann_Wilhelm__Die_zwoelf_Brueder.tg19_1.xml	1851	1850	digbib	*Die zwölf Brüder	Wolf, Johann Wilhelm	yes	Erzähltext	yes	no	third	undef
rwk1_grenz_24-2.tsv	mars	grenzboten_282160_266616.txt_30.xml	1842	1840	grenz	Erinnerungen und die Mittheilungen eines Landschaftsmalers	Koekkoek, B. C.	no	Reisebericht/Brief	yes	no	first_plural	german
rwk1_grenz_517-1.tsv	mars	grenzboten_341548_271260.txt_4.xml	1845	1840	grenz	Royer-Collard.	Undefined	no	Reportage	yes	no	first_plural	undef
rwk1_grenz_3108-1.tsv	mars	grenzboten_341578_97245.txt_54.xml	1854	1850	grenz	Wochenbericht	Undefined	no	Kommentar	no	no	third	german
rwk1_grenz_3157-1.tsv	mars	grenzboten_341578_97779.txt_4.xml	1854	1850	grenz	Politische Broschüren.	Undefined	no	Kommentar	no	no	first_plural	german
rwk1_grenz_3168-1.tsv	mars	grenzboten_341578_97779.txt_5.xml	1854	1850	grenz	Wochenbericht.	Undefined	no	Kommentar	no	no	first_plural	undef
rwk1_grenz_3240-1.tsv	mars	grenzboten_341580_100453.txt_49.xml	1855	1850	grenz	Schleswig-Holsteinische Briefe.	Undefined	no	Reisebericht/Brief	no	no	first	german
rwk1_grenz_3493-1.tsv	mars	grenzboten_341584_100992.txt_2.xml	1856	1850	grenz	Freiherr von Stein.	Undefined	no	Rezension	no	no	first_plural	german
rwk1_grenz_3633-2.tsv	mars	grenzboten_341584_102060.txt_2.xml	1856	1850	grenz	Der Sundzoll.	Undefined	no	Kommentar	no	no	third	undef
rwk1_grenz_3867-1.tsv	mars	grenzboten_341586_103666.txt_43.xml	1857	1850	grenz	Ein Gang durch Triest.	Undefined	no	Kommentar	no	no	first_plural	undef
rwk1_grenz_4604-1.tsv	mars	grenzboten_341590_186950.txt_69.xml	1859	1850	grenz	In Dschingiskhans Heimath.	Undefined	no	Reisebericht/Brief	yes	no	first	undef
rwk1_grenz_5313-1.tsv	mars	grenzboten_341795_113779.txt_48.xml	1862	1860	grenz	Die letzte Woche in Preußen.	Undefined	no	Kommentar	no	no	third	undef
rwk1_grenz_5375-1.tsv	mars	grenzboten_341795_114313.txt_46.xml	1862	1860	grenz	Die deutsche Flotte vor der Marinecomimssion des Abgeordnetenhauses.	Undefined	no	Kommentar	no	no	first_plural	undef
rwk1_grenz_5743-1.tsv	mars	grenzboten_341799_116464.txt_25.xml	1864	1860	grenz	Die Musikunddieleipziger Coueertsaisonvon18K3—1864.2.	Undefined	no	Kommentar	no	no	first_plural	german
rwk1_grenz_5912-1.tsv	mars	grenzboten_341799_189094.txt_53.xml	1864	1860	grenz	Vasari der andere.	Undefined	no	Reportage	no	no	first_plural	undef
rwk1_grenz_6303-1.tsv	mars	grenzboten_341803_285025.txt_23.xml	1866	1860	grenz	Photographieund Kunstinihren Wechselbeziehungen.	Undefined	no	Kommentar	no	no	first_plural	german
rwk1_grenz_6628-1.tsv	mars	grenzboten_341805_191229.txt_54.xml	1867	1860	grenz	Preußische Kriegsmarine.	Undefined	no	Reportage	no	no	first_plural	undef
rwk1_grenz_7127-2.tsv	mars	grenzboten_341807_362043.txt_65.xml	1868	1860	grenz	Nach dem Schluß des Zollparlaments.	Undefined	no	Kommentar	yes	no	first_plural	german
rwk1_grenz_7914-1.tsv	mars	grenzboten_341813_126315.txt_13.xml	1871	1870	grenz	Die katholische Bewegung in Baiern.	Undefined	no	Kommentar	no	no	first_plural	german
rwk1_grenz_9742-1.tsv	mars	grenzboten_341825_157642.txt_21.xml	1877	1870	grenz	Die fünfundzwanzig Regentenjahre des Großherzogs von Baden.	Undefined	no	Reportage	yes	no	first_plural	german
rwk1_grenz_9977-1.tsv	mars	grenzboten_341827_157649.txt_51.xml	1878	1870	grenz	Die deutsche Literatur während des achtjährigen Friedens 1748-1756.	Schmidt, Julian 	no	Rezension	no	no	third	german
rwk1_grenz_12266-1.tsv	mars	grenzboten_341841_194675.txt_54.xml	1885	1880	grenz	F.M.Dostojewsky.	Undefined	no	Rezension	no	no	first_plural	chevron
rwk1_grenz_12289-1.tsv	mars	grenzboten_341841_194675.txt_75.xml	1885	1880	grenz	Unpolitische Briefe aus Wien: 2. Unsre Dichter.	Undefined	no	Rezension	no	no	first_plural	german
rwk1_grenz_12346-1.tsv	mars	grenzboten_341841_195390.txt_29.xml	1885	1880	grenz	Otium cum dignitate.	Undefined	no	Biographie	no	no	third	german
rwk1_grenz_18315-1.tsv	mars	grenzboten_341875_238041.txt_59.xml	1902	1900	grenz	Maßgebliches und Unmaßgebliches	Undefined	no	Kommentar	no	no	third	german
rwk1_grenz_18324-1.tsv	mars	grenzboten_341875_238041.txt_67.xml	1902	1900	grenz	Der Kampf um Rom 1849	Kämmel, Otto 	no	Reportage	yes	no	third	german
rwk1_grenz_18522-1.tsv	mars	grenzboten_341877_239555.txt_66.xml	1903	1900	grenz	König Laurin	Undefined	no	Rezension	yes	no	first_plural	german none
rwk1_grenz_19033-1.tsv	mars	grenzboten_341879_293618.txt_61.xml	1904	1900	grenz	Der Mönch von Weinfelden (Fortsetzung)	Haarhaus, Julius R.	yes	Erzähltext	yes	no	third	none
rwk1_grenz_19164-1.tsv	mars	grenzboten_341879_294416.txt_90.xml	1904	1900	grenz	Gräfin Susanna (Fortsetzung)	Harland, Henry 	yes	Erzähltext	yes	no	third	none
rwk1_grenz_20204-1.tsv	mars	grenzboten_341885_301987.txt_75.xml	1907	1900	grenz	Tilsit - ein Zusammenbruch der britischen Festlandpolitik	Kraus, Eberhard	no	Reportage	no	no	third	undef
rwk1_grenz_20816-1.tsv	mars	grenzboten_341889_312350.txt_31.xml	1909	1900	grenz	Dem Kaiser	Undefined	no	Kommentar	no	no	third	undef
rwk1_grenz_20829-1.tsv	mars	grenzboten_341889_312350.txt_43.xml	1909	1900	grenz	Auf Pürichim Porst: ein Bild aus der Lüneburger Heide	Löns, Hermann	no	Reisebericht/Brief	no	no	first	undef
rwk1_grenz_20961-1.tsv	mars	grenzboten_341889_313036.txt_78.xml	1909	1900	grenz	Vom Ansehen des Reichstags	Undefined	no	Kommentar	no	no	third	undef
rwk1_grenz_21002-1.tsv	mars	grenzboten_341889_313702.txt_32.xml	1909	1900	grenz	Maßgebliches und Unmaßgebliches	Undefined	no	Kommentar	no	no	third	german
rwk1_grenz_21346-1.tsv	mars	grenzboten_341891_315638.txt_7.xml	1910	1910	grenz	Im Kampf gegen die Übermacht	Lie, Bernt	yes	Erzähltext	no	no	third	german
rwk1_grenz_21469-1.tsv	mars	grenzboten_341891_316950.txt_14.xml	1910	1910	grenz	Beitrag zur Geschichte der Psychiatrie	Benn, Gottfried	no	Reportage	no	no	third	german
rwk1_grenz_21780-1.tsv	mars	grenzboten_341893_318948.txt_12.xml	1911	1910	grenz	Staatlicher Imperialismus und Individualismus	Dix, Arthur 	no	Reportage	no	no	third	german
rwk1_grenz_21969-1.tsv	mars	grenzboten_341893_319600.txt_94.xml	1911	1910	grenz	Briefe aus China	Grube, Wilhelm Professor Dr.	no	Reisebericht/Brief	no	no	first	german
rwk1_grenz_21976-1.tsv	mars	grenzboten_341895_320416.txt_12.xml	1912	1910	grenz	Fichte und die älteren Romantiker	Schmidt-Köln, W. Dr.	no	Reportage	no	no	first	german
rwk1_grenz_22484-1.tsv	mars	grenzboten_341897_325519.txt_42.xml	1913	1910	grenz	Der vorsichtige Freier(Schluß)	Federn, Karl 	yes	Erzähltext	yes	no	third	german
rwk1_grenz_23014-1.tsv	mars	grenzboten_341899_329227.txt_19.xml	1914	1910	grenz	Weltwirtschaft und Weltkrieg: Gedanken über die Ursache des großen Krieges	Strahl, Richard Dr.jur.	no	Kommentar	no	no	first_plural	undef
rwk1_grenz_23388-1.tsv	mars	grenzboten_341903_329665.txt_36.xml	1916	1910	grenz	Das Nationalitätsprinzip und der Krieg	Bornhak, Conrad Professor Dr.	no	Reportage	no	no	third	undef
rwk1_grenz_24314-1.tsv	mars	grenzboten_341909_335407.txt_54.xml	1919	1910	grenz	G. von Jagow's Buch	Undefined	no	Reportage	no	no	first_plural	german
rwk1_mkhz_75-1.tsv	mars	nn_arbeitgeber0698_1870.txt_7.xml	1870	1870	mkhz.arbeitgeber	Undefined	Undefined	no	Nachrichten	no	no	third	none
rwk1_mkhz_154-1.tsv	mars	nn_arbeitgeber1059_1877.txt_1.xml	1877	1870	mkhz.arbeitgeber	Das 2000 jähr. Jubiläum der Papierfabrikation. I. Neue Erfindungen. Patentliste.	Undefined	no	Nachrichten	no	no	third	german none
rwk1_mkhz_178-1.tsv	mars	nn_augsburg49_1871.txt_3.xml	1871	1870	mkhz.augsburg	Undefined	Undefined	no	Nachrichten	yes	no	third	none
rwk1_mkhz_216-1.tsv	mars	nn_augsburg69_1871.txt_1.xml	1871	1870	mkhz.augsburg	Telegraphische Berichte. Die bayerische Gebietsvergrößerung. Deutsches Reich. Oesterreichisch	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_243-1.tsv	mars	nn_augsburg74_1871.txt_6.xml	1871	1870	mkhz.augsburg	Faustina. „Faustina,“ Drama in fünf Acten von Ada Christen. Wien 1871. Verlag von J. Dirnböcks Buchhandlung. Moritz v. Schwind.III(Schluß.)	Undefined	no	Rezension	no	no	unsure	german
rwk1_mkhz_255-short.tsv	mars	nn_chronik103_1845_1.xml	1845	1840	mkhz.chronik	Industrie, Handel und Verkehr	Undefined	no	Erzähltext	yes	no	third	german
rwk1_mkhz_582-1.tsv	mars	nn_auswanderer61_1847.txt_2.xml	1847	1840	mkhz.auswanderer	Undefined	Undefined	no	Kommentar	no	no	third	undef
rwk1_mkhz_891-short.tsv	mars	nn_auswandererzeitung032_1852_6.xml	1852	1850	mkhz.auswandererzeitung	Schnelle Reise von Bremer Schiffen	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_1366-short.tsv	mars	nn_auswandererzeitung100_1852_4.xml	1852	1850	mkhz.auswandererzeitung	Die Auswanderung aus China.	Undefined	no	Reportage	no	no	first	german
rwk1_mkhz_1037-1.tsv	mars	nn_auswandererzeitung038_1852_3.xml	1852	1850	mkhz.auswandererzeitung	Undefined	Undefined	no	Unsure	no	no	first	none
rwk1_mkhz_1374-short.tsv	mars	nn_bayerische046_1850.txt_3.xml	1850	1850	mkhz.bayerische	Schwurgerichtsverhandlungen.	Undefined	no	Kommentar	yes	no	third	undef
rwk1_mkhz_1436-1.tsv	mars	nn_bayerische090_1850.txt_2.xml	1850	1850	mkhz.bayerische	Landtagsverhandlungen. Deutschland. Italien.	Undefined	no	Kommentar	no	no	third	undef
rwk1_mkhz_1440-short.tsv	mars	nn_bayerische090_1850.txt_6.xml	1850	1850	mkhz.bayerische	Eichenstammholzversteigerung im Spessart. Fremden-Anzeige. Gestorbene.	Undefined	no	Anzeige	no	no	unsure	undef
rwk1_mkhz_1640-1.tsv	mars	nn_bayerische208_1850.txt_3.xml	1850	1850	mkhz.bayerische	Undefined	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_1785-1.tsv	mars	nn_bayerische255_1850.txt_3.xml	1850	1850	mkhz.bayerische	Undefined	Undefined	no	Nachrichten	no	no	first_plural	german
rwk1_mkhz_1832-short.tsv	mars	nn_bayerische270_1850.txt_3.xml	1850	1850	mkhz.bayerische	Vermischte Nachrichten.	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_2460-short.tsv	mars	nn_chronik006_1845_4.xml	1845	1840	mkhz.chronik	Undefined	Undefined	no	Kommentar	no	no	first	undef
rwk1_mkhz_2477-1.tsv	mars	nn_chronik024_1845_8.xml	1845	1840	mkhz.chronik	Privat-Anzeigen.	Undefined	no	Anzeige	no	no	third	undef
rwk1_mkhz_2500-1.tsv	mars	nn_chronik084_1845_2.xml	1845	1840	mkhz.chronik	Die Giftmischerin Chr. Ruthardt und das hoch nothpeinliche Halsgericht.	Undefined	yes	Erzähltext	yes	no	third	undef
rwk1_mkhz_2557-1.tsv	mars	nn_augsburg75_1871.txt_9.xml	1871	1870	mkhz.augsburg	Undefined	Undefined	no	Nachrichten	yes	no	third	none
rwk1_mkhz_2562-1.tsv	mars	nn_chronik103_1845_6.xml	1845	1840	mkhz.chronik	Privat-Anzeigen.	Undefined	no	Anzeige	no	no	unsure	undef
rwk1_mkhz_2740-1.tsv	mars	nn_europa0106_1905_17.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	no	no	first	german
rwk1_mkhz_2778-1.tsv	mars	nn_europa0110_1905_1.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_2781-short.tsv	mars	nn_europa0110_1905_12.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Reisebericht/Brief	yes	no	first	german
rwk1_mkhz_2799-short.tsv	mars	nn_europa0113_1905_1.xml	1905	1900	mkhz.europa	Kaiser Tamburini.	Undefined	no	Unsure	no	no	third	none
rwk1_mkhz_2803-short.tsv	mars	nn_europa0113_1905_13.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_2804-short.tsv	mars	nn_europa0113_1905_14.xml	1905	1900	mkhz.europa	Meunier.	Schur, Ernest 	no	Kommentar	no	no	first_plural	undef
rwk1_mkhz_2808-short.tsv	mars	nn_europa0113_1905_18.xml	1905	1900	mkhz.europa	H.v. Budde	Michalski, Heinrich 	no	Reisebericht/Brief	no	no	first	undef
rwk1_mkhz_2810-1.tsv	mars	nn_europa0113_1905_2.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_2848-1.tsv	mars	nn_europa0114_1905_37.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	no	no	first	german
rwk1_mkhz_2848-2.tsv	mars	nn_europa0114_1905_37.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	no	no	first	german
rwk1_mkhz_2850-short.tsv	mars	nn_europa0114_1905_39.xml	1905	1900	mkhz.europa	Der Despot von Kryghyn	Roda, Roda	yes	Erzähltext	yes	no	third	undef
rwk1_mkhz_3162-short.tsv	mars	nn_maerkische012_1850_3.xml	1850	1850	mkhz.maerkische	Sprechsaal Gemeindeangelegenheiten.	Undefined	no	Kommentar	yes	no	first_plural	none
rwk1_mkhz_3246-1.tsv	mars	nn_maerkische022_1850_3.xml	1850	1850	mkhz.maerkische	Undefined	Undefined	no	Nachrichten	yes	no	third	german
rwk1_mkhz_3284-1.tsv	mars	nn_maerkische029_1851_6.xml	1851	1850	mkhz.maerkische	Bekanntmachung.Bekanntmachung.Aufgebot.Königl.Kreisgerichts	Undefined	no	Anzeige	no	no	first	undef
rwk1_mkhz_3341-short.tsv	mars	nn_maerkische061_1851_2.xml	1851	1850	mkhz.maerkische	Undefined	Undefined	no	Nachrichten	no	no	third	none
rwk1_mkhz_3412-short.tsv	mars	nn_mainzerjournal013_1848_6.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	no	unsure	undef
rwk1_mkhz_3480-1.tsv	mars	nn_mainzerjournal029_1848_1.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Reportage	no	no	third	german
rwk1_mkhz_3537-short.tsv	mars	nn_mainzerjournal037_1848_18.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	no	unsure	undef
rwk1_mkhz_3552-1.tsv	mars	nn_mainzerjournal039_1848_2.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	no	first	german
rwk1_mkhz_3556-short.tsv	mars	nn_mainzerjournal039_1848_6.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Kommentar	yes	no	third	undef
rwk1_mkhz_3698-short.tsv	mars	nn_mainzerjournal058_1848_12.xml	1848	1840	mkhz.mainzerjournal	Das russische Heer in Polen.	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_3759-1.tsv	mars	nn_mainzerjournal085_1848_6.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	yes	no	third	none
rwk1_mkhz_3813-short.tsv	mars	nn_mainzerjournal096_1848_11.xml	1848	1840	mkhz.mainzerjournal	Geld- und Wechselcourse.	Undefined	no	Anzeige	no	no	unsure	undef
rwk1_mkhz_3909-short.tsv	mars	nn_mainzerjournal134_1848_12.xml	1848	1840	mkhz.mainzerjournal	Geld- und Wechselcourse.	Undefined	no	Anzeige	no	no	unsure	undef
rwk1_mkhz_3952-short.tsv	mars	nn_mainzerjournal161_1848_3.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	yes	no	first	undef
rwk1_mkhz_4131-short.tsv	mars	nn_mainzerjournal243_1849_21.xml	1849	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	no	third	german
rwk1_mkhz_4304-1.tsv	mars	nn_mainzerjournal256_1849_4.xml	1849	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Kommentar	no	no	third	german
rwk1_mkhz_4375-short.tsv	mars	nn_morgenblatt06_1856_14.xml	1856	1850	mkhz.morgenblatt	Undefined	Undefined	yes	Erzähltext	yes	no	third	german
rwk1_mkhz_4387-1.tsv	mars	nn_morgenblatt06_1856_25.xml	1856	1850	mkhz.morgenblatt	Undefined	Undefined	no	Reisebericht/Brief	yes	no	third	undef
rwk1_mkhz_4519-short.tsv	mars	nn_morgenblatt44_1856_9.xml	1856	1850	mkhz.morgenblatt	Undefined	Undefined	yes	Unsure	yes	no	third	german
rwk1_mkhz_4544-1.tsv	mars	nn_morgenblatt47_1856_17.xml	1856	1850	mkhz.morgenblatt	Empfang der Großherzogin Louise	Undefined	no	Reisebericht/Brief	no	no	first	undef
rwk1_mkhz_4561-1.tsv	mars	nn_morgenblatt48_1856_15.xml	1856	1850	mkhz.morgenblatt	Undefined	Undefined	no	Reisebericht/Brief	yes	no	first	undef
rwk1_mkhz_5010-1.tsv	mars	nn_pfennig011_1843_4.xml	1843	1840	mkhz.pfennig	Undefined	Undefined	no	Reportage	yes	no	third	undef
rwk1_mkhz_5019-1.tsv	mars	nn_pfennig011_1843_9.xml	1843	1840	mkhz.pfennig	Undefined	Undefined	no	Reportage	yes	no	third	undef
rwk1_mkhz_5024-short.tsv	mars	nn_pfennig021_1843_1.xml	1843	1840	mkhz.pfennig	Mittelgegen das Nasenbluten.	Undefined	no	Biographie	no	no	third	none
rwk1_mkhz_5098-short.tsv	mars	nn_arbeitgeber0675_1870.txt_2.xml	1870	1870	mkhz.arbeitgeber	Undefined	Undefined	no	Nachrichten	no	no	third	undef
rwk1_mkhz_5102-1.tsv	mars	nn_pfennig021_1843_6.xml	1843	1840	mkhz.pfennig	Undefined	Undefined	yes	Erzähltext	yes	no	third	undef
rwk1_mkhz_5150-1.tsv	mars	nn_pfennig025_1843_8.xml	1843	1840	mkhz.pfennig	Der heilbringende Säbel. (Fortsetzung aus Nr.24.)	Undefined	yes	Erzähltext	yes	no	third	none
rwk1_mkhz_5169-short.tsv	mars	nn_pfennig026_1843_9.xml	1843	1840	mkhz.pfennig	Seltsames Ereigniss.	Undefined	no	Nachrichten	yes	no	third	none
rwk1_mkhz_5182-short.tsv	mars	nn_pfennig028_1843_10.xml	1843	1840	mkhz.pfennig	Undefined	Undefined	no	Reportage	yes	no	third	german
rwk1_mkhz_5285-1.tsv	mars	nn_pfennig038_1843_3.xml	1843	1840	mkhz.pfennig	Die Insel Hongkong.	Undefined	no	Reisebericht/Brief	yes	no	first	german
rwk1_mkhz_5402-1.tsv	mars	nn_pfennig087_1854_2.xml	1854	1850	mkhz.pfennig	Undefined	Undefined	yes	Erzähltext	yes	no	third	german
rwk1_mkhz_5419-short.tsv	mars	nn_pfennig088_1854_8.xml	1854	1850	mkhz.pfennig	Undefined	Undefined	no	Reportage	yes	no	third	undef
rwk1_mkhz_5454-short.tsv	mars	nn_pfennig096_1854_6.xml	1854	1850	mkhz.pfennig	Von der Jagd im Alterthume.	Undefined	yes	Reportage	no	no	third	undef
rwk1_mkhz_5510-short.tsv	mars	nn_pfennig110_1855_1.xml	1855	1850	mkhz.pfennig	Das Zwingli-Denkmal bei Cappel.	Undefined	no	Reportage	yes	no	third	german
