file	orig_filename	year	decade	source	title	author	fictional	text_type	narrative	cabtokens	dialect	perspective	quotes
rwk_mkhz_20508-1.tsv	MZ_1912_07_30.txt_4.xml	1912	1910	mkhz.marburger	Eine deutschradikale Verwahrung.	Undefined	no	Kommentar	no	623	no	third	german
rwk_mkhz_20512-short.tsv	MZ_1912_07_30.txt_9.xml	1912	1910	mkhz.marburger	Nächtliche Ruhestörungen. Unglücksfall eines Militärrealschulzöglings.	Undefined	no	Nachrichten	no	223	no	third	undef
rwk_mkhz_20540-short.tsv	MZ_1913_04_22.txt_7.xml	1913	1910	mkhz.marburger	Verein Deutsche Mittelschule Untersteiermark. Todessturz im Krankenhause.	Undefined	no	Nachrichten	yes	358	no	third	undef
rwk_mkhz_20561-short.tsv	MZ_1913_11_18.txt_4.xml	1913	1910	mkhz.marburger	Gattin und Tochter vergiftet.	Undefined	no	Nachrichten	no	274	no	third	undef
rwk_mkhz_20565-1.tsv	MZ_1914_05_05.txt_1.xml	1914	1910	mkhz.marburger	Die Arbeitslosenfürsorge.	Undefined	no	Reportage	no	572	no	third	undef
rwk_mkhz_20567-short.tsv	MZ_1914_05_05.txt_11.xml	1914	1910	mkhz.marburger	Zur Errettung aus dem Lurloche. Bitte für einen Krüppel.	Undefined	no	Anzeige	no	494	no	third	german none
rwk_mkhz_20568-1.tsv	MZ_1914_05_05.txt_2.xml	1914	1910	mkhz.marburger	Fürstin Morrow	Meisner, Karl	yes	Erzähltext	yes	637	no	third	german
rwk_mkhz_20573-short.tsv	MZ_1914_05_05.txt_7.xml	1914	1910	mkhz.marburger	Eineverhängnisvolle Bestimmung.	Undefined	no	Reportage	no	468	no	third	undef
rwk_mkhz_20584-short.tsv	MZ_1914_05_26.txt_8.xml	1914	1910	mkhz.marburger	Undefined	Undefined	no	Nachrichten	no	217	no	third	undef
rwk_mkhz_20617-short.tsv	MZ_1917_09_30.txt_16.xml	1917	1910	mkhz.marburger	Richtpreise für Gährungsessig und Preßhefe. Wein- und Obstmostgebinde. Obsttrester als Futter. Richtpreise für Brennholz. Wach- und Schließanstalt.	Undefined	no	Nachrichten	no	579	no	third	undef
rwk_mkhz_207-1.tsv	nn_augsburg68_1871.txt_15.xml	1871	1870	mkhz.augsburg	Undefined	Undefined	no	Nachrichten	no	574	no	third	german
rwk_mkhz_216-1.tsv	nn_augsburg69_1871.txt_1.xml	1871	1870	mkhz.augsburg	Telegraphische Berichte. Die bayerische Gebietsvergrößerung. Deutsches Reich. Oesterreichisch	Undefined	no	Nachrichten	no	653	no	third	undef
rwk_mkhz_218-short.tsv	nn_augsburg69_1871.txt_2.xml	1871	1870	mkhz.augsburg	Undefined	Undefined	no	Nachrichten	yes	523	no	third	german
rwk_mkhz_219-short.tsv	nn_augsburg69_1871.txt_3.xml	1871	1870	mkhz.augsburg	Neueste Posten	Undefined	no	Nachrichten	no	412	no	third	german
rwk_mkhz_241-1.tsv	nn_augsburg74_1871.txt_4.xml	1871	1870	mkhz.augsburg	Undefined	Undefined	no	Rezension	no	598	no	third	german
rwk_mkhz_2477-1.tsv	nn_chronik024_1845_8.xml	1845	1840	mkhz.chronik	Privat-Anzeigen.	Undefined	no	Anzeige	no	633	no	third	undef
rwk_mkhz_248-1.tsv	nn_augsburg75_1871.txt_2.xml	1871	1870	mkhz.augsburg	Undefined	Undefined	no	Kommentar	no	578	no	third	none
rwk_mkhz_2500-1.tsv	nn_chronik084_1845_2.xml	1845	1840	mkhz.chronik	Die Giftmischerin Chr. Ruthardt und das hoch nothpeinliche Halsgericht.	Undefined	yes	Erzähltext	yes	594	no	third	undef
rwk_mkhz_252-1.tsv	nn_augsburg75_1871.txt_6.xml	1871	1870	mkhz.augsburg	Aus der Türkei	Undefined	no	Reportage	no	575	no	third	undef
rwk_mkhz_255-short.tsv	nn_augsburg75_1871.txt_9.xml	1871	1870	mkhz.augsburg	Industrie, Handel und Verkehr	Undefined	no	Nachrichten	yes	535	no	third	german
rwk_mkhz_2557-1.tsv	nn_chronik103_1845_1.xml	1845	1840	mkhz.chronik	Undefined	Undefined	no	Erzähltext	yes	574	no	third	none
rwk_mkhz_2567-short.tsv	nn_chronik104_1845_4.xml	1845	1840	mkhz.chronik	Forstamt Tübingen. Revier Einsiedel. Holz	Undefined	no	Anzeige	no	533	no	third	undef
rwk_mkhz_2735-1.tsv	nn_europa0106_1905_12.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	no	596	no	third	german
rwk_mkhz_2756-1.tsv	nn_europa0108_1905_14.xml	1905	1900	mkhz.europa	Der Intellekt in der Religion.	Kalthoff, A. Dr.	no	Reportage	no	590	no	third	none
rwk_mkhz_2767-1.tsv	nn_europa0108_1905_24.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Reportage	no	583	no	third	german
rwk_mkhz_2778-1.tsv	nn_europa0110_1905_1.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	no	592	no	third	german
rwk_mkhz_2787-1.tsv	nn_europa0110_1905_18.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Rezension	no	693	no	third	german
rwk_mkhz_2789-1.tsv	nn_europa0110_1905_2.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Reportage	yes	690	no	third	undef
rwk_mkhz_2799-short.tsv	nn_europa0113_1905_1.xml	1905	1900	mkhz.europa	Kaiser Tamburini.	Undefined	no	Unsure	no	283	no	third	none
rwk_mkhz_2802-1.tsv	nn_europa0113_1905_12.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Reportage	no	595	no	third	undef
rwk_mkhz_2803-short.tsv	nn_europa0113_1905_13.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	no	336	no	third	german
rwk_mkhz_2810-1.tsv	nn_europa0113_1905_2.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	no	623	no	third	german
rwk_mkhz_2812-1.tsv	nn_europa0113_1905_4.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	yes	588	no	third	german none
rwk_mkhz_2815-1.tsv	nn_europa0113_1905_7.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Reportage	no	643	no	third	german
rwk_mkhz_2843-1.tsv	nn_europa0114_1905_32.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	yes	632	no	third	german
rwk_mkhz_2843-2.tsv	nn_europa0114_1905_32.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	no	588	no	third	german
rwk_mkhz_2847-1.tsv	nn_europa0114_1905_36.xml	1905	1900	mkhz.europa	Undefined	Undefined	no	Kommentar	yes	631	no	third	german
rwk_mkhz_2850-short.tsv	nn_europa0114_1905_39.xml	1905	1900	mkhz.europa	Der Despot von Kryghyn	Roda, Roda	yes	Erzähltext	yes	275	no	third	undef
rwk_mkhz_3132-1.tsv	nn_maerkische007_1855_1.xml	1855	1850	mkhz.maerkische	Undefined	Undefined	no	Kommentar	yes	611	no	third	undef
rwk_mkhz_3246-1.tsv	nn_maerkische022_1850_3.xml	1850	1850	mkhz.maerkische	Undefined	Undefined	no	Nachrichten	yes	586	no	third	german
rwk_mkhz_3297-short.tsv	nn_maerkische033_1851_4.xml	1851	1850	mkhz.maerkische	Vermischte Nachrichten.	Undefined	no	Nachrichten	yes	442	no	third	german
rwk_mkhz_3341-short.tsv	nn_maerkische061_1851_2.xml	1851	1850	mkhz.maerkische	Undefined	Undefined	no	Nachrichten	no	397	no	third	none
rwk_mkhz_3480-1.tsv	nn_mainzerjournal029_1848_1.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Reportage	no	565	no	third	german
rwk_mkhz_3556-short.tsv	nn_mainzerjournal039_1848_6.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Kommentar	yes	254	no	third	undef
rwk_mkhz_3637-short.tsv	nn_mainzerjournal049_1848_5.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	236	no	third	undef
rwk_mkhz_3698-short.tsv	nn_mainzerjournal058_1848_12.xml	1848	1840	mkhz.mainzerjournal	Das russische Heer in Polen.	Undefined	no	Nachrichten	no	230	no	third	undef
rwk_mkhz_3702-short.tsv	nn_mainzerjournal058_1848_16.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	303	no	third	german
rwk_mkhz_3759-1.tsv	nn_mainzerjournal085_1848_6.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	yes	592	no	third	none
rwk_mkhz_378-1.tsv	nn_auswanderer24_1847.txt_8.xml	1847	1840	mkhz.auswanderer	Intelligenzblatt zur Auswanderungszeitung No 24.	Undefined	no	Anzeige	no	623	no	third	undef
rwk_mkhz_3929-short.tsv	nn_mainzerjournal135_1848_6.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	382	no	third	undef
rwk_mkhz_4131-short.tsv	nn_mainzerjournal243_1849_21.xml	1849	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	417	no	third	german
rwk_mkhz_4136-1.tsv	nn_mainzerjournal243_1849_4.xml	1849	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	593	no	third	undef
rwk_mkhz_4142-1.tsv	nn_mainzerjournal244_1849_1.xml	1849	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Kommentar	no	591	no	third	german
rwk_mkhz_4299-1.tsv	nn_mainzerjournal256_1849_2.xml	1849	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	yes	911	no	third	german
rwk_mkhz_4304-1.tsv	nn_mainzerjournal256_1849_4.xml	1849	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Kommentar	no	615	no	third	german
rwk_mkhz_4375-short.tsv	nn_morgenblatt06_1856_14.xml	1856	1850	mkhz.morgenblatt	Undefined	Undefined	yes	Erzähltext	yes	334	no	third	german
rwk_mkhz_4387-1.tsv	nn_morgenblatt06_1856_25.xml	1856	1850	mkhz.morgenblatt	Undefined	Undefined	no	Reisebericht/Brief	yes	598	no	third	undef
rwk_mkhz_4519-short.tsv	nn_morgenblatt44_1856_9.xml	1856	1850	mkhz.morgenblatt	Undefined	Undefined	yes	Unsure	yes	268	no	third	german
rwk_mkhz_4555-1.tsv	nn_morgenblatt48_1856_1.xml	1856	1850	mkhz.morgenblatt	Undefined	Undefined	no	Reportage	no	770	no	third	undef
rwk_mkhz_4565-1.tsv	nn_morgenblatt48_1856_4.xml	1856	1850	mkhz.morgenblatt	Undefined	Undefined	no	Reportage	no	609	no	third	german
rwk_mkhz_5-short.tsv	nn_arbeitgeber0667_1870.txt_5.xml	1870	1870	mkhz.arbeitgeber	Vermischtes	Undefined	no	Nachrichten	no	520	no	third	german
rwk_mkhz_50-short.tsv	nn_arbeitgeber0675_1870.txt_2.xml	1870	1870	mkhz.arbeitgeber	Undefined	Undefined	no	Nachrichten	no	459	no	third	german none
rwk_mkhz_5010-1.tsv	nn_pfennig011_1843_1.xml	1843	1840	mkhz.pfennig	Undefined	Undefined	no	Reportage	no	610	no	third	undef
rwk_mkhz_5019-1.tsv	nn_pfennig011_1843_4.xml	1843	1840	mkhz.pfennig	Undefined	Undefined	no	Reportage	yes	566	no	third	undef
rwk_mkhz_5024-short.tsv	nn_pfennig011_1843_9.xml	1843	1840	mkhz.pfennig	Mittelgegen das Nasenbluten.	Undefined	no	Reportage	yes	234	no	third	none
rwk_mkhz_5092-1.tsv	nn_pfennig021_1843_1.xml	1843	1840	mkhz.pfennig	Undefined	Undefined	no	Biographie	no	648	no	third	german none
rwk_mkhz_5098-short.tsv	nn_pfennig021_1843_2.xml	1843	1840	mkhz.pfennig	Undefined	Undefined	no	Reportage	no	346	no	third	undef
rwk_mkhz_5102-1.tsv	nn_pfennig021_1843_6.xml	1843	1840	mkhz.pfennig	Undefined	Undefined	yes	Erzähltext	yes	624	no	third	undef
rwk_mkhz_5150-1.tsv	nn_pfennig025_1843_8.xml	1843	1840	mkhz.pfennig	Der heilbringende Säbel. (Fortsetzung aus Nr.24.)	Undefined	yes	Erzähltext	yes	608	no	third	none
rwk_mkhz_5169-short.tsv	nn_pfennig026_1843_9.xml	1843	1840	mkhz.pfennig	Seltsames Ereigniss.	Undefined	no	Nachrichten	yes	401	no	third	none
rwk_mkhz_5182-short.tsv	nn_pfennig028_1843_10.xml	1843	1840	mkhz.pfennig	Undefined	Undefined	no	Reportage	yes	384	no	third	german
rwk_mkhz_5402-1.tsv	nn_pfennig087_1854_2.xml	1854	1850	mkhz.pfennig	Undefined	Undefined	yes	Erzähltext	yes	582	no	third	german
rwk_mkhz_5419-short.tsv	nn_pfennig088_1854_8.xml	1854	1850	mkhz.pfennig	Undefined	Undefined	no	Reportage	yes	387	no	third	undef
rwk_mkhz_5454-short.tsv	nn_pfennig096_1854_6.xml	1854	1850	mkhz.pfennig	Von der Jagd im Alterthume.	Undefined	yes	Reportage	no	378	no	third	undef
rwk_mkhz_5510-short.tsv	nn_pfennig110_1855_1.xml	1855	1850	mkhz.pfennig	Das Zwingli-Denkmal bei Cappel.	Undefined	no	Reportage	yes	430	no	third	german
rwk_mkhz_5520-1.tsv	nn_pfennig110_1855_7.xml	1855	1850	mkhz.pfennig	Undefined	Undefined	yes	Erzähltext	yes	574	no	third	german none
rwk_mkhz_5523-short.tsv	nn_pfennig111_1855_1.xml	1855	1850	mkhz.pfennig	Hector Berlioz.	Undefined	no	Biographie	no	225	no	third	undef
rwk_mkhz_5544-short.tsv	nn_pfennig115_1855_18.xml	1855	1850	mkhz.pfennig	Der Hausen oder große Stör.	Undefined	no	Reportage	no	497	no	third	undef
rwk_mkhz_5566-short.tsv	nn_pfennig117_1855_7.xml	1855	1850	mkhz.pfennig	Undefined	Undefined	no	Reportage	no	291	no	third	german
rwk_mkhz_5595-short.tsv	nn_pfennig119_1855_9.xml	1855	1850	mkhz.pfennig	Undefined	Undefined	no	Reportage	no	279	no	third	undef
rwk_mkhz_58-1.tsv	nn_arbeitgeber0676_1870.txt_5.xml	1870	1870	mkhz.arbeitgeber	Handel und Verkehr. Gewerbe. Technik.	Undefined	no	Nachrichten	no	573	no	third	german
rwk_mkhz_582-1.tsv	nn_auswanderer61_1847.txt_2.xml	1847	1840	mkhz.auswanderer	Undefined	Undefined	no	Kommentar	no	583	no	third	undef
rwk_mkhz_5826-short.tsv	nn_social02_1873_10.xml	1873	1870	mkhz.social	Der Polenflüchtling.	Lenau, Nicolaus	yes	Erzähltext	yes	237	no	third	none
rwk_mkhz_5840-1.tsv	nn_social02_1873_3.xml	1873	1870	mkhz.social	Undefined	Undefined	yes	Erzähltext	yes	633	no	third	dash
rwk_mkhz_5848-short.tsv	nn_social03_1873_10.xml	1873	1870	mkhz.social	Undefined	Undefined	no	Unsure	yes	346	no	third	german
rwk_mkhz_5849-short.tsv	nn_social03_1873_11.xml	1873	1870	mkhz.social	Undefined	Undefined	no	Unsure	no	347	no	third	german
rwk_mkhz_5858-1.tsv	nn_social03_1873_2.xml	1873	1870	mkhz.social	Undefined	Undefined	no	Kommentar	no	649	no	third	undef
rwk_mkhz_5862-short.tsv	nn_social03_1873_23.xml	1873	1870	mkhz.social	Englische Prdeiger und Landarbeiter.	Undefined	no	Reisebericht/Brief	no	445	no	third	german
rwk_mkhz_5878-short.tsv	nn_social03_1873_6.xml	1873	1870	mkhz.social	Disputation. Aus den 'Hebräischen Melodien'.	Heine, Heinrich	yes	Erzähltext	yes	250	no	third	undef
rwk_mkhz_5879-short.tsv	nn_social03_1873_7.xml	1873	1870	mkhz.social	Disputation	Heine, Heinrich	yes	Erzähltext	yes	274	no	third	undef
rwk_mkhz_5885-short.tsv	nn_social04_1873_12.xml	1873	1870	mkhz.social	Grundsätze, die durch die Konstitution gesichert sind.	Undefined	no	Nachrichten	no	532	no	third	undef
rwk_mkhz_5893-1.tsv	nn_social04_1873_2.xml	1873	1870	mkhz.social	Die Frauenarbeit in Fabriken und die Auflösung der Familie.	Undefined	no	Reportage	no	614	no	third	undef
rwk_mkhz_593-1.tsv	nn_auswanderer62_1847.txt_4.xml	1847	1840	mkhz.auswanderer	Verordnung über Einwanderung.	Undefined	no	Nachrichten	no	614	no	third	undef
rwk_mkhz_593-2.tsv	nn_auswanderer62_1847.txt_4.xml	1847	1840	mkhz.auswanderer	Undefined	Undefined	no	Nachrichten	yes	681	no	third	undef
rwk_mkhz_5998-1.tsv	nn_social0803_1874_6.xml	1874	1870	mkhz.social	Zehntes Kapitel. Erziehung.	Undefined	no	Reportage	no	623	no	third	german
rwk_mkhz_6012-short.tsv	nn_social0804_1874_8.xml	1874	1870	mkhz.social	Ein bekehrter Pfaffe	Undefined	no	Erzähltext	yes	431	no	third	german
rwk_mkhz_6052-short.tsv	nn_social1101_1874_10.xml	1874	1870	mkhz.social	Undefined	Undefined	no	Reportage	no	477	no	third	german
rwk_mkhz_6078-short.tsv	nn_social1201_1874_15.xml	1874	1870	mkhz.social	Reise nach Ikarien	Cabet, Etienne	no	Reportage	yes	240	no	third	undef
rwk_mkhz_6081-1.tsv	nn_social1201_1874_18.xml	1874	1870	mkhz.social	Undefined	Undefined	no	Reportage	yes	608	no	third	german
rwk_mkhz_6109-1.tsv	nn_sonntagsblatt04_1868_10.xml	1868	1860	mkhz.sonntagsblatt	Präsident Andrew Johnson und General Philipp H.Sheridan. (Schluß.)	Undefined	no	Biographie	yes	612	no	third	german
rwk_mkhz_6126-1.tsv	nn_sonntagsblatt05_1868_1.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	yes	Erzähltext	yes	625	no	third	german
rwk_mkhz_6127-1.tsv	nn_sonntagsblatt05_1868_10.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Biographie	no	614	no	third	german
rwk_mkhz_6129-1.tsv	nn_sonntagsblatt05_1868_12.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Biographie	yes	639	no	third	german
rwk_mkhz_6130-1.tsv	nn_sonntagsblatt05_1868_13.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Biographie	no	597	no	third	german
rwk_mkhz_6131-1.tsv	nn_sonntagsblatt05_1868_14.xml	1868	1860	mkhz.sonntagsblatt	Lose Blätter.	Undefined	no	Nachrichten	no	570	no	third	german
rwk_mkhz_6147-1.tsv	nn_sonntagsblatt06_1868_14.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Biographie	no	605	no	third	german
rwk_mkhz_6156-1.tsv	nn_sonntagsblatt06_1868_7.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Kommentar	no	609	no	third	undef
rwk_mkhz_6166-1.tsv	nn_sonntagsblatt07_1868_16.xml	1868	1860	mkhz.sonntagsblatt	Der Kamaschenteufel. Mein gewichtiger Landesvater.	Undefined	no	Unsure	yes	581	no	third	german
rwk_mkhz_6177-1.tsv	nn_sonntagsblatt08_1868_1.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	yes	Erzähltext	yes	584	no	third	german
rwk_mkhz_6190-1.tsv	nn_sonntagsblatt08_1868_21.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	yes	Erzähltext	yes	593	no	third	undef
rwk_mkhz_62-1.tsv	nn_arbeitgeber0676_1870.txt_9.xml	1870	1870	mkhz.arbeitgeber	Beilage zum Arbeitgeber No. 676.	Undefined	no	Anzeige	no	851	no	third	undef
rwk_mkhz_6205-1.tsv	nn_sonntagsblatt09_1868_14.xml	1868	1860	mkhz.sonntagsblatt	Eine Heirath auf Wechsel	Undefined	yes	Erzähltext	yes	601	no	third	german
rwk_mkhz_6237-short.tsv	nn_sonntagsblatt15_1868_4.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	yes	Erzähltext	yes	559	no	third	german
rwk_mkhz_6262-1.tsv	nn_sonntagsblatt18_1868_5.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Reportage	no	537	no	third	undef
rwk_mkhz_6269-1.tsv	nn_sonntagsblatt20_1868_11.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Reportage	no	584	no	third	undef
rwk_mkhz_6274-1.tsv	nn_sonntagsblatt20_1868_2.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	yes	Erzähltext	yes	591	no	third	german
rwk_mkhz_6277-short.tsv	nn_sonntagsblatt20_1868_5.xml	1868	1860	mkhz.sonntagsblatt	Die blutige Maria	Mühlfeld, Julius	no	Kommentar	no	265	no	third	german
rwk_mkhz_6281-1.tsv	nn_sonntagsblatt20_1868_9.xml	1868	1860	mkhz.sonntagsblatt	Das Shakespeare-Jubiläum zu Stratford.	Hiltl, George	yes	Erzähltext	yes	598	no	third	german
rwk_mkhz_6281-2.tsv	nn_sonntagsblatt20_1868_9.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Kommentar	no	626	no	third	german
rwk_mkhz_6288-2.tsv	nn_sonntagsblatt21_1868_7.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Kommentar	no	577	no	third	german
rwk_mkhz_6291-1.tsv	nn_sonntagsblatt22_1868_1.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	yes	Erzähltext	yes	654	no	third	german
rwk_mkhz_6294-1.tsv	nn_sonntagsblatt22_1868_3.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	yes	Erzähltext	yes	617	no	third	german
rwk_mkhz_6305-1.tsv	nn_sonntagsblatt23_1868_5.xml	1868	1860	mkhz.sonntagsblatt	Zur Geschichte des Ringes. (Schluß.)	Undefined	no	Reportage	yes	588	no	third	german
rwk_mkhz_6319-1.tsv	nn_sonntagsblatt24_1869_1.xml	1869	1860	mkhz.sonntagsblatt	Undefined	Undefined	yes	Erzähltext	yes	595	no	third	undef
rwk_mkhz_6322-1.tsv	nn_sonntagsblatt24_1869_4.xml	1869	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Biographie	no	568	no	third	german
rwk_mkhz_6323-short.tsv	nn_sonntagsblatt24_1869_5.xml	1869	1860	mkhz.sonntagsblatt	Die Kanone als Civilisationsmittel.	Undefined	no	Reportage	no	357	no	third	german
rwk_mkhz_6347-1.tsv	nn_sonntagsblatt28_1868_5.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Reportage	no	586	no	third	german
rwk_mkhz_6348-1.tsv	nn_sonntagsblatt28_1868_6.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Reportage	no	599	no	third	german
rwk_mkhz_6351-1.tsv	nn_sonntagsblatt29_1868_1.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Biographie	yes	586	no	third	undef
rwk_mkhz_6351-2.tsv	nn_sonntagsblatt29_1868_1.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Reportage	no	595	no	third	undef
rwk_mkhz_6365-short.tsv	nn_sonntagsblatt32_1868_7.xml	1868	1860	mkhz.sonntagsblatt	Die „Holtenschue“ und „Klotzen“ in Schleswig	Undefined	no	Kommentar	no	415	no	third	german none
rwk_mkhz_6367-1.tsv	nn_sonntagsblatt32_1869_1.xml	1869	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Erzähltext	yes	727	no	third	german
rwk_mkhz_6390-short.tsv	nn_sonntagsblatt44_1868_6.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Reportage	no	477	no	third	german none
rwk_mkhz_6396-1.tsv	nn_sonntagsblatt45_1868_5.xml	1868	1860	mkhz.sonntagsblatt	Der Champignon.	Kummer, B.	no	Reportage	no	583	no	third	german
rwk_mkhz_6398-short.tsv	nn_sonntagsblatt45_1868_7.xml	1868	1860	mkhz.sonntagsblatt	Ein bisher unbekanntes Gedicht Goethe's	Undefined	no	Unsure	no	362	no	third	german
rwk_mkhz_6646-1.tsv	nn_wiener282_1850_7.xml	1850	1850	mkhz.wiener	Undefined	Undefined	no	Nachrichten	no	582	no	third	german
rwk_mkhz_6683-short.tsv	nn_wiener286_1850_40.xml	1850	1850	mkhz.wiener	Telegraphische (Privat-)Depeschen	Undefined	no	Nachrichten	yes	338	no	third	german
rwk_mkhz_75-1.tsv	nn_arbeitgeber0698_1870.txt_7.xml	1870	1870	mkhz.arbeitgeber	Undefined	Undefined	no	Nachrichten	no	629	no	third	none
rwk_mkhz_778-short.tsv	nn_auswandererzeitung024_1852_5.xml	1852	1850	mkhz.auswandererzeitung	Eine neue Verordnung gegen die Belästigung der in Bremen ankommenden Reisenden	Undefined	no	Nachrichten	no	295	no	third	undef
rwk_mkhz_83-1.tsv	nn_arbeitgeber0699_1870.txt_4.xml	1870	1870	mkhz.arbeitgeber	Handel und Verkehr. Gewerbe. Technik.	Undefined	no	Kommentar	no	598	no	third	german none
rwk_mkhz_890-1.tsv	nn_auswandererzeitung032_1852_5.xml	1852	1850	mkhz.auswandererzeitung	Undefined	Undefined	no	Nachrichten	no	583	no	third	german
rwk_mkhz_891-short.tsv	nn_auswandererzeitung032_1852_6.xml	1852	1850	mkhz.auswandererzeitung	Schnelle Reise von Bremer Schiffen	Undefined	no	Nachrichten	yes	246	no	third	german
rwk_mkhz_96-1.tsv	nn_arbeitgeber0701_1870.txt_8.xml	1870	1870	mkhz.arbeitgeber	Undefined	Undefined	no	Anzeige	no	673	no	third	german
rwk_mkhz_20069-1.tsv	SGV_1894_01_24.txt_4.xml	1884	1880	mkhz.stgaller	Zürich. Zürich. Bern. — Uri. — Altdorf. — Schwyz. Nidwalden. Nidwalden. Zug. — Freiburg. Freiburg. Aargau. — Wallis.	Undefined	no	Nachrichten	no	592	no	third 	german
rwk_digbib_1168-3.tsv	Fontane,_Theodor_Mathilde_Moehring.tg787_1.xml	1906	1900	digbib	Mathilde Möhring	Fontane, Theodor	yes	Erzähltext	yes	633	no	unsure	chevron
rwk_digbib_1191-2.tsv	Frapan,_Ilse_Von_der_Strasse.tg16_1.xml	1890	1890	digbib	Von der Straße	Frapan, Ilse	yes	Erzähltext	yes	589	no	unsure	chevron none
rwk_digbib_1299-1.tsv	Jahn,_Ulrich_Die_verschiedenen_Staende.tg10_1.xml	1890	1890	digbib	Die verschiedenen Stände	Jahn, Ulrich	yes	Erzähltext	yes	589	no	unsure	chevron none
rwk_digbib_2626-1.tsv	Raabe,_Wilhelm_Hastenbeck.tg283_1.xml	1899	1890	digbib	Hastenbeck	Raabe, Wilhelm	yes	Erzähltext	yes	771	no	unsure	none
rwk_digbib_2793-1.tsv	Saar,_Ferdinand_von_Der__Exzellenzherr_.tg208_1.xml	1877	1870	digbib	Der »Exzellenzherr«	Saar, Ferdinand von	yes	Erzähltext	yes	608	no	unsure	chevron
rwk_digbib_2817-1.tsv	Saar,_Ferdinand_von_Sappho.tg361_1.xml	1906	1900	digbib	Sappho	Saar, Ferdinand von	yes	Erzähltext	yes	590	no	unsure	chevron other
rwk_digbib_3173-1.tsv	Storm,_Theodor_Se_dohn_sick_wat_to_gude.tg262_1.xml	1919	1910	digbib	Se dohn sick wat to gude	Storm, Theodor	yes	Erzähltext	yes	636	yes_DS	unsure	chevron
rwk_grenz_17349-1.tsv	grenzboten_341869_231811.txt_45.xml	1899	1890	grenz	Maßgebliches und Unmaßgebliches	Undefined	no	Unsure	no	632	no	unsure	none
rwk_grenz_6044-1.tsv	grenzboten_341801_282796.txt_1.xml	1865	1860	grenz	Diskereditirte Geschichten aus Mittelalter und Neuzeit	Undefined	no	Reportage	no	588	no	unsure	german
